#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
ABHD14A-ACY1	OPLAH	9606.ENSP00000490744	9606.ENSP00000480476	0.057	0	0	0	0	0	0.384	0.246	0.523
SEPTIN12	DPY19L2	9606.ENSP00000268231	9606.ENSP00000315988	0	0	0	0	0	0	0	0.491	0.491
SEPTIN12	SPAG4	9606.ENSP00000268231	9606.ENSP00000363391	0	0	0	0	0	0.292	0	0.543	0.662
SEPTIN12	SQSTM1	9606.ENSP00000268231	9606.ENSP00000374455	0	0	0	0	0.042	0	0.900	0	0.900
SFN	HDAC7	9606.ENSP00000340989	9606.ENSP00000080059	0	0	0	0	0.046	0.402	0	0.075	0.427
SFN	KIAA0930	9606.ENSP00000340989	9606.ENSP00000251993	0	0	0	0	0	0.829	0	0	0.829
SFN	KRAS	9606.ENSP00000340989	9606.ENSP00000256078	0	0	0	0	0.082	0.178	0	0.285	0.414
SFN	CBL	9606.ENSP00000340989	9606.ENSP00000264033	0	0	0	0	0.042	0.421	0	0.081	0.445
SFN	DNMT3A	9606.ENSP00000340989	9606.ENSP00000264709	0	0	0	0	0.045	0.116	0	0.504	0.545
SFN	EEF1A1	9606.ENSP00000340989	9606.ENSP00000339063	0	0	0	0	0.140	0.279	0	0.202	0.462
SFN	RASSF1	9606.ENSP00000340989	9606.ENSP00000349547	0	0	0	0	0	0.292	0	0.434	0.582
SFN	FOXO1	9606.ENSP00000340989	9606.ENSP00000368880	0	0	0	0	0	0.938	0.500	0.538	0.984
SFRP1	BMP2	9606.ENSP00000220772	9606.ENSP00000368104	0	0	0	0	0.067	0	0	0.450	0.465
SFRP1	SOX17	9606.ENSP00000220772	9606.ENSP00000297316	0	0	0	0	0.062	0	0	0.458	0.470
SFRP1	SHH	9606.ENSP00000220772	9606.ENSP00000297261	0	0	0	0	0.055	0.098	0	0.544	0.577
SFRP1	RASSF1	9606.ENSP00000220772	9606.ENSP00000349547	0	0	0	0	0	0	0	0.627	0.627
SFRP1	AXIN1	9606.ENSP00000220772	9606.ENSP00000262320	0	0	0	0	0.053	0	0	0.630	0.635
SFRP1	WNT9B	9606.ENSP00000220772	9606.ENSP00000290015	0	0	0	0	0	0.173	0.650	0.405	0.812
SGCD	GP9	9606.ENSP00000338343	9606.ENSP00000303942	0	0	0	0	0	0	0.540	0	0.540
SH2D1A	TBX21	9606.ENSP00000360181	9606.ENSP00000177694	0	0	0	0	0.199	0	0	0.418	0.513
SH2D1A	CSK	9606.ENSP00000360181	9606.ENSP00000220003	0	0	0	0	0.139	0.058	0	0.421	0.489
SH2D1A	CD3D	9606.ENSP00000360181	9606.ENSP00000300692	0	0	0	0	0.791	0	0	0.605	0.914
SH2D1A	PDCD1	9606.ENSP00000360181	9606.ENSP00000335062	0	0	0	0	0.196	0	0	0.613	0.675
SH2D1A	NHLRC1	9606.ENSP00000360181	9606.ENSP00000345464	0	0	0	0	0	0	0	0.437	0.437
SH2D1A	CD40LG	9606.ENSP00000360181	9606.ENSP00000359663	0	0	0	0	0.283	0	0	0.704	0.779
SH2D1A	CDC42	9606.ENSP00000360181	9606.ENSP00000497733	0	0	0	0	0.085	0.300	0	0.137	0.400
SHC4	TEK	9606.ENSP00000329668	9606.ENSP00000369375	0	0	0	0	0.055	0.339	0.650	0.119	0.781
SHFL	IFIT3	9606.ENSP00000253110	9606.ENSP00000360876	0	0	0	0	0.259	0	0	0.299	0.458
SHFL	IFI44L	9606.ENSP00000253110	9606.ENSP00000359787	0	0	0	0	0.418	0	0	0.131	0.472
SHFL	PARP12	9606.ENSP00000253110	9606.ENSP00000263549	0	0	0	0	0.297	0	0	0.348	0.522
SHH	SFRP1	9606.ENSP00000297261	9606.ENSP00000220772	0	0	0	0	0.055	0.098	0	0.544	0.577
SHH	HOXD10	9606.ENSP00000297261	9606.ENSP00000249501	0	0	0	0	0.074	0	0	0.682	0.693
SHH	KRAS	9606.ENSP00000297261	9606.ENSP00000256078	0	0	0	0	0	0.071	0	0.522	0.537
SHH	VSX2	9606.ENSP00000297261	9606.ENSP00000261980	0	0	0	0	0.066	0	0	0.657	0.666
SHH	AXIN1	9606.ENSP00000297261	9606.ENSP00000262320	0	0	0	0	0	0	0	0.626	0.626
SHH	ASCL1	9606.ENSP00000297261	9606.ENSP00000266744	0	0	0	0	0.081	0.070	0	0.632	0.658
SHH	BOC	9606.ENSP00000297261	9606.ENSP00000273395	0	0	0	0	0	0.506	0.900	0.935	0.996
SHH	DISP1	9606.ENSP00000297261	9606.ENSP00000284476	0	0	0	0	0.057	0.976	0	0.860	0.996
SHH	WNT9B	9606.ENSP00000297261	9606.ENSP00000290015	0	0	0	0	0.056	0.099	0	0.404	0.449
SHH	FGF12	9606.ENSP00000297261	9606.ENSP00000413496	0	0	0	0	0	0	0	0.408	0.408
SHH	OFD1	9606.ENSP00000297261	9606.ENSP00000344314	0	0	0	0	0	0.051	0	0.418	0.424
SHH	SOX17	9606.ENSP00000297261	9606.ENSP00000297316	0	0	0	0	0.043	0	0	0.430	0.431
SHH	TNF	9606.ENSP00000297261	9606.ENSP00000398698	0	0	0	0	0	0	0	0.436	0.436
SHH	FOXP1-2	9606.ENSP00000297261	9606.ENSP00000497585	0	0	0	0	0	0	0	0.442	0.442
SHH	NGF	9606.ENSP00000297261	9606.ENSP00000358525	0	0	0	0	0.042	0	0	0.463	0.463
SHH	BMPR1A	9606.ENSP00000297261	9606.ENSP00000361107	0	0	0	0	0.055	0.042	0	0.489	0.497
SHH	TBX4	9606.ENSP00000297261	9606.ENSP00000495986	0	0	0	0	0.044	0.071	0	0.481	0.498
SHH	SOSTDC1	9606.ENSP00000297261	9606.ENSP00000304930	0	0	0	0	0	0	0	0.560	0.560
SHH	DBX1	9606.ENSP00000297261	9606.ENSP00000436881	0	0	0	0	0.044	0	0	0.592	0.593
SHH	TEK	9606.ENSP00000297261	9606.ENSP00000369375	0	0	0	0	0	0.053	0	0.613	0.618
SHH	PAX7	9606.ENSP00000297261	9606.ENSP00000364524	0	0	0	0	0.050	0	0	0.726	0.729
SHH	BMP2	9606.ENSP00000297261	9606.ENSP00000368104	0	0	0	0	0	0.106	0	0.820	0.832
SHISA9	OLFM2	9606.ENSP00000454014	9606.ENSP00000264833	0	0	0	0	0	0	0.720	0	0.720
SHISA9	GRID2	9606.ENSP00000454014	9606.ENSP00000282020	0	0	0	0	0.067	0	0.540	0.189	0.621
SHISA9	GSG1L	9606.ENSP00000454014	9606.ENSP00000394954	0	0	0	0	0	0	0	0.859	0.859
SHOX2	RASSF1	9606.ENSP00000374240	9606.ENSP00000349547	0	0	0	0	0	0	0	0.507	0.507
SHOX2	IRX5	9606.ENSP00000374240	9606.ENSP00000378132	0	0	0	0	0.094	0.071	0	0.365	0.420
SHPRH	REV1	9606.ENSP00000275233	9606.ENSP00000258428	0.043	0	0	0	0.128	0.127	0	0.462	0.556
SHPRH	HLTF	9606.ENSP00000275233	9606.ENSP00000308944	0	0	0	0.563	0.138	0.512	0	0.394	0.723
SHROOM2	TJP1	9606.ENSP00000370299	9606.ENSP00000348416	0	0	0	0	0.107	0	0	0.859	0.868
SHROOM2	SHROOM4	9606.ENSP00000370299	9606.ENSP00000365188	0	0	0	0.612	0.080	0	0	0.393	0.417
SHROOM2	WWC3	9606.ENSP00000370299	9606.ENSP00000370242	0	0	0	0	0.100	0	0	0.588	0.614
SHROOM2	MLANA	9606.ENSP00000370299	9606.ENSP00000370886	0	0	0	0	0.044	0	0	0.426	0.427
SHROOM4	SHROOM2	9606.ENSP00000365188	9606.ENSP00000370299	0	0	0	0.612	0.080	0	0	0.393	0.417
SIX2	WNT9B	9606.ENSP00000304502	9606.ENSP00000290015	0	0	0	0	0	0	0	0.711	0.711
SIX5	FRRS1L	9606.ENSP00000316842	9606.ENSP00000477141	0	0	0	0	0	0	0	0.400	0.400
SIX5	ATP2A2	9606.ENSP00000316842	9606.ENSP00000440045	0	0	0	0	0.057	0	0	0.491	0.499
SIX5	CTCFL	9606.ENSP00000316842	9606.ENSP00000415579	0	0	0	0	0.051	0.048	0	0.608	0.615
SKP2	ASB9	9606.ENSP00000274255	9606.ENSP00000369855	0	0	0	0	0.062	0	0	0.405	0.418
SKP2	SQSTM1	9606.ENSP00000274255	9606.ENSP00000374455	0	0	0	0	0	0.292	0	0.276	0.465
SKP2	CDC14B	9606.ENSP00000274255	9606.ENSP00000364389	0	0	0	0	0.064	0.510	0	0.234	0.618
SKP2	RASSF1	9606.ENSP00000274255	9606.ENSP00000349547	0	0	0	0	0	0.518	0	0.250	0.623
SKP2	FOXO1	9606.ENSP00000274255	9606.ENSP00000368880	0	0	0	0	0	0.739	0	0.780	0.940
SLC22A24	FAM187B	9606.ENSP00000480336	9606.ENSP00000323355	0	0	0	0	0.087	0	0	0.648	0.665
SLC2A4RG	MAPK13	9606.ENSP00000266077	9606.ENSP00000211287	0	0	0	0	0.048	0.152	0	0.411	0.483
SLC2A4RG	ABHD16B	9606.ENSP00000266077	9606.ENSP00000358932	0	0	0	0	0.141	0	0	0.423	0.483
SLC2A4RG	ZNF512B	9606.ENSP00000266077	9606.ENSP00000358904	0	0	0	0	0.362	0.045	0	0.374	0.585
SLC40A1	DPP4	9606.ENSP00000261024	9606.ENSP00000353731	0	0	0	0	0.067	0	0	0.421	0.437
SLC40A1	STEAP2	9606.ENSP00000261024	9606.ENSP00000378119	0	0	0	0	0.053	0	0	0.431	0.438
SLMAP	CTTNBP2NL	9606.ENSP00000499241	9606.ENSP00000271277	0	0	0	0	0.044	0	0	0.718	0.718
SLMAP	GPD1L	9606.ENSP00000499241	9606.ENSP00000282541	0	0	0	0	0.074	0	0	0.673	0.684
SLMAP	KCND3	9606.ENSP00000499241	9606.ENSP00000319591	0	0	0	0	0	0	0	0.581	0.581
SLMAP	TRDN	9606.ENSP00000499241	9606.ENSP00000333984	0	0	0	0	0.055	0.100	0	0.370	0.417
SLMAP	SCN1B	9606.ENSP00000499241	9606.ENSP00000396915	0	0	0	0	0	0	0	0.606	0.606
SLMAP	FGF12	9606.ENSP00000499241	9606.ENSP00000413496	0	0	0	0	0	0	0	0.571	0.571
SLN	KLHL41	9606.ENSP00000435380	9606.ENSP00000284669	0	0	0	0	0.748	0	0	0	0.748
SLN	TRDN	9606.ENSP00000435380	9606.ENSP00000333984	0	0	0	0	0.257	0	0	0.490	0.605
SLN	MYBPHL	9606.ENSP00000435380	9606.ENSP00000349678	0	0	0	0	0.292	0	0	0.192	0.404
SLN	ATP2A2	9606.ENSP00000435380	9606.ENSP00000440045	0	0	0	0	0.085	0.797	0	0.878	0.975
SORBS2	CBL	9606.ENSP00000347852	9606.ENSP00000264033	0	0	0	0	0	0.591	0	0.830	0.927
SOSTDC1	SHH	9606.ENSP00000304930	9606.ENSP00000297261	0	0	0	0	0	0	0	0.560	0.560
SOSTDC1	EDA	9606.ENSP00000304930	9606.ENSP00000363680	0	0	0	0	0.042	0	0	0.591	0.591
SOSTDC1	BMP2	9606.ENSP00000304930	9606.ENSP00000368104	0	0	0	0	0.074	0.292	0	0.507	0.648
SOX17	SFRP1	9606.ENSP00000297316	9606.ENSP00000220772	0	0	0	0	0.062	0	0	0.458	0.470
SOX17	ASCL1	9606.ENSP00000297316	9606.ENSP00000266744	0	0	0	0	0	0	0	0.591	0.591
SOX17	SHH	9606.ENSP00000297316	9606.ENSP00000297261	0	0	0	0	0.043	0	0	0.430	0.431
SOX17	TEK	9606.ENSP00000297316	9606.ENSP00000369375	0	0	0	0	0.252	0	0	0.321	0.470
SOX17	APLNR	9606.ENSP00000297316	9606.ENSP00000475344	0	0	0	0	0.221	0	0	0.350	0.472
SOX17	BMP2	9606.ENSP00000297316	9606.ENSP00000368104	0	0	0	0	0.128	0.057	0	0.423	0.484
SOX17	TBX4	9606.ENSP00000297316	9606.ENSP00000495986	0	0	0	0	0.044	0.064	0	0.519	0.532
SP9	ASCL1	9606.ENSP00000378418	9606.ENSP00000266744	0	0	0	0	0.059	0.091	0	0.403	0.445
SPAG4	SEPTIN12	9606.ENSP00000363391	9606.ENSP00000268231	0	0	0	0	0	0.292	0	0.543	0.662
SPAG4	DPY19L2	9606.ENSP00000363391	9606.ENSP00000315988	0	0	0	0	0	0	0	0.413	0.413
SPAG8	ACSM3	9606.ENSP00000340982	9606.ENSP00000289416	0	0	0	0	0	0	0	0.436	0.436
SPAG9	ERV3-1	9606.ENSP00000262013	9606.ENSP00000391594	0	0	0	0	0.054	0	0	0.436	0.443
SPAG9	BOC	9606.ENSP00000262013	9606.ENSP00000273395	0	0	0	0	0	0	0.500	0.175	0.570
SPAG9	CDC42	9606.ENSP00000262013	9606.ENSP00000497733	0	0	0	0	0.056	0	0.500	0.211	0.595
SPATA6L	DPY19L2	9606.ENSP00000417063	9606.ENSP00000315988	0	0	0	0	0	0	0	0.403	0.403
SPECC1L	PDLIM4	9606.ENSP00000325785	9606.ENSP00000253754	0	0	0	0	0.055	0	0.540	0.046	0.549
SPECC1L	PRR14L	9606.ENSP00000325785	9606.ENSP00000331845	0	0	0	0	0.436	0	0	0	0.436
SPECC1L	CD2AP	9606.ENSP00000325785	9606.ENSP00000352264	0	0	0	0	0.049	0	0.540	0	0.543
SPHAR	FAM9C	9606.ENSP00000355649	9606.ENSP00000334430	0	0	0	0	0	0	0	0.621	0.621
SPINT1	HPN	9606.ENSP00000342098	9606.ENSP00000262626	0	0	0	0	0.061	0.121	0	0.814	0.833
SPIRE1	FMN2	9606.ENSP00000387266	9606.ENSP00000318884	0	0	0	0	0.067	0.907	0	0.925	0.992
SPPL2A	CD74	9606.ENSP00000261854	9606.ENSP00000009530	0	0	0	0	0.071	0	0	0.529	0.544
SPPL2A	MRPS24	9606.ENSP00000261854	9606.ENSP00000318158	0	0	0	0	0	0	0	0.444	0.444
SPPL2A	TNF	9606.ENSP00000261854	9606.ENSP00000398698	0	0	0	0	0.042	0	0.750	0.247	0.803
SPRTN	RPA3	9606.ENSP00000295050	9606.ENSP00000223129	0	0	0	0	0.042	0	0.500	0.210	0.588
SPRTN	REV1	9606.ENSP00000295050	9606.ENSP00000258428	0	0	0	0	0.104	0	0	0.494	0.527
SPRTN	ATP2A2	9606.ENSP00000295050	9606.ENSP00000440045	0	0	0	0	0	0.510	0	0	0.510
SPRTN	HLTF	9606.ENSP00000295050	9606.ENSP00000308944	0	0	0	0	0.056	0.292	0	0.363	0.537
SQSTM1	MAPK13	9606.ENSP00000374455	9606.ENSP00000211287	0	0	0	0	0.070	0.311	0	0.471	0.632
SQSTM1	LGALS3	9606.ENSP00000374455	9606.ENSP00000254301	0	0	0	0	0.068	0.226	0	0.339	0.481
SQSTM1	KRAS	9606.ENSP00000374455	9606.ENSP00000256078	0	0	0	0	0.042	0.130	0	0.344	0.405
SQSTM1	SEPTIN12	9606.ENSP00000374455	9606.ENSP00000268231	0	0	0	0	0.042	0	0.900	0	0.900
SQSTM1	SKP2	9606.ENSP00000374455	9606.ENSP00000274255	0	0	0	0	0	0.292	0	0.276	0.465
SQSTM1	PLIN1	9606.ENSP00000374455	9606.ENSP00000300055	0	0	0	0	0	0.485	0	0.227	0.585
SQSTM1	ATG101	9606.ENSP00000374455	9606.ENSP00000338990	0	0	0	0	0.067	0.095	0	0.690	0.715
SQSTM1	PRKN	9606.ENSP00000374455	9606.ENSP00000355865	0	0	0	0	0	0.775	0.500	0.900	0.987
SQSTM1	NGF	9606.ENSP00000374455	9606.ENSP00000358525	0	0	0	0	0	0	0.500	0.200	0.582
SQSTM1	IFIT3	9606.ENSP00000374455	9606.ENSP00000360876	0	0	0	0	0.044	0	0	0.437	0.438
SQSTM1	FOXO1	9606.ENSP00000374455	9606.ENSP00000368880	0	0	0	0	0	0.046	0	0.407	0.410
SQSTM1	PIRT	9606.ENSP00000374455	9606.ENSP00000462046	0	0	0	0	0	0	0	0.403	0.403
SQSTM1	DCTN2	9606.ENSP00000374455	9606.ENSP00000408910	0	0	0	0	0.119	0	0	0.430	0.476
SQSTM1	TNF	9606.ENSP00000374455	9606.ENSP00000398698	0	0	0	0	0	0	0	0.675	0.675
SSH1	CDC42	9606.ENSP00000315713	9606.ENSP00000497733	0	0	0	0	0.048	0.099	0	0.376	0.419
STARD10	PIRT	9606.ENSP00000335247	9606.ENSP00000462046	0	0	0	0	0	0	0	0.627	0.627
STEAP2	SLC40A1	9606.ENSP00000378119	9606.ENSP00000261024	0	0	0	0	0.053	0	0	0.431	0.438
STRBP	ILF3	9606.ENSP00000321347	9606.ENSP00000404121	0	0	0	0.952	0.083	0.599	0	0.060	0.624
STX1B	SCN1B	9606.ENSP00000215095	9606.ENSP00000396915	0	0	0	0	0.117	0	0	0.394	0.442
STX1B	VTI1A	9606.ENSP00000215095	9606.ENSP00000376792	0	0	0	0	0	0.092	0.540	0.260	0.664
SVOPL	TMEM104	9606.ENSP00000405482	9606.ENSP00000334849	0	0	0	0	0	0	0	0.470	0.470
SYDE1	NLGN2	9606.ENSP00000341489	9606.ENSP00000305288	0	0	0	0	0.143	0	0	0.416	0.478
SYDE1	RHOG	9606.ENSP00000341489	9606.ENSP00000339467	0	0	0	0	0.049	0.092	0	0.416	0.452
SYDE1	CDC42	9606.ENSP00000341489	9606.ENSP00000497733	0	0	0	0	0	0.208	0.400	0.145	0.558
SYPL1	EEF1A1	9606.ENSP00000011473	9606.ENSP00000339063	0	0	0	0	0.058	0	0	0.405	0.415
SYPL1	SCAMP1	9606.ENSP00000011473	9606.ENSP00000481022	0	0	0	0	0.489	0.094	0	0.320	0.657
SYT7	ZDHHC13	9606.ENSP00000444201	9606.ENSP00000400113	0	0	0	0	0	0	0	0.689	0.689
TAF6L	ATXN7L3B	9606.ENSP00000294168	9606.ENSP00000430000	0	0	0	0	0	0.399	0	0.075	0.420
TAF6L	CECR2	9606.ENSP00000294168	9606.ENSP00000383428	0	0	0	0	0.055	0.557	0	0.206	0.638
TATDN3	LYPD6B	9606.ENSP00000431376	9606.ENSP00000387077	0	0	0	0	0	0	0	0.570	0.570
TBX10	ADTRP	9606.ENSP00000335191	9606.ENSP00000229583	0	0	0	0	0	0	0	0.493	0.493
TBX10	EVC2	9606.ENSP00000335191	9606.ENSP00000342144	0	0	0	0	0	0	0	0.469	0.469
TBX21	CCR3	9606.ENSP00000177694	9606.ENSP00000441600	0	0	0	0	0.072	0	0	0.381	0.401
TBX21	ACKR4	9606.ENSP00000177694	9606.ENSP00000249887	0	0	0	0	0.077	0	0	0.378	0.402
TBX21	JAK3	9606.ENSP00000177694	9606.ENSP00000432511	0	0	0	0	0.141	0	0	0.378	0.443
TBX21	CTCFL	9606.ENSP00000177694	9606.ENSP00000415579	0	0	0	0	0	0.057	0	0.445	0.454
TBX21	TNFSF4	9606.ENSP00000177694	9606.ENSP00000281834	0	0	0	0	0.042	0	0	0.479	0.479
TBX21	EGR2	9606.ENSP00000177694	9606.ENSP00000242480	0	0	0	0	0.131	0.057	0	0.435	0.497
TBX21	CD3D	9606.ENSP00000177694	9606.ENSP00000300692	0	0	0	0	0.193	0.042	0	0.411	0.505
TBX21	CD1C	9606.ENSP00000177694	9606.ENSP00000357152	0	0	0	0	0.178	0.046	0	0.424	0.509
TBX21	SH2D1A	9606.ENSP00000177694	9606.ENSP00000360181	0	0	0	0	0.199	0	0	0.418	0.513
TBX21	ACKR2	9606.ENSP00000177694	9606.ENSP00000416996	0	0	0	0	0	0	0	0.543	0.543
TBX21	CCR2	9606.ENSP00000177694	9606.ENSP00000292301	0	0	0	0	0.156	0	0	0.481	0.544
TBX21	RAG1	9606.ENSP00000177694	9606.ENSP00000299440	0	0	0	0	0	0.045	0	0.614	0.616
TBX21	FOXO1	9606.ENSP00000177694	9606.ENSP00000368880	0	0	0	0	0.063	0.063	0	0.620	0.637
TBX21	CD40LG	9606.ENSP00000177694	9606.ENSP00000359663	0	0	0	0	0.168	0	0	0.600	0.654
TBX21	CD160	9606.ENSP00000177694	9606.ENSP00000358294	0	0	0	0	0.268	0	0	0.571	0.672
TBX21	CD276	9606.ENSP00000177694	9606.ENSP00000320084	0	0	0	0	0	0	0	0.686	0.686
TBX21	PDCD1	9606.ENSP00000177694	9606.ENSP00000335062	0	0	0	0	0.178	0	0	0.649	0.700
TBX21	TNF	9606.ENSP00000177694	9606.ENSP00000398698	0	0	0	0	0.143	0	0	0.819	0.838
TBX4	SHH	9606.ENSP00000495986	9606.ENSP00000297261	0	0	0	0	0.044	0.071	0	0.481	0.498
TBX4	SOX17	9606.ENSP00000495986	9606.ENSP00000297316	0	0	0	0	0.044	0.064	0	0.519	0.532
TBX4	BMP2	9606.ENSP00000495986	9606.ENSP00000368104	0	0	0	0	0	0.046	0	0.438	0.440
TEFM	EVI2B	9606.ENSP00000462963	9606.ENSP00000333779	0	0	0	0	0	0	0	0.579	0.579
TEFM	PACRGL	9606.ENSP00000462963	9606.ENSP00000423881	0	0	0	0	0.095	0	0	0.481	0.510
TEK	FGF23	9606.ENSP00000369375	9606.ENSP00000237837	0	0	0	0	0.042	0.168	0.650	0.163	0.735
TEK	KRAS	9606.ENSP00000369375	9606.ENSP00000256078	0	0	0	0	0	0.071	0.500	0.333	0.663
TEK	CCR2	9606.ENSP00000369375	9606.ENSP00000292301	0	0	0	0	0	0	0	0.580	0.580
TEK	SHH	9606.ENSP00000369375	9606.ENSP00000297261	0	0	0	0	0	0.053	0	0.613	0.618
TEK	SOX17	9606.ENSP00000369375	9606.ENSP00000297316	0	0	0	0	0.252	0	0	0.321	0.470
TEK	SHC4	9606.ENSP00000369375	9606.ENSP00000329668	0	0	0	0	0.055	0.339	0.650	0.119	0.781
TEK	TJP1	9606.ENSP00000369375	9606.ENSP00000348416	0	0	0	0	0.085	0	0	0.436	0.462
TEK	COL18A1	9606.ENSP00000369375	9606.ENSP00000352798	0	0	0	0	0.074	0	0	0.507	0.523
TEK	NGF	9606.ENSP00000369375	9606.ENSP00000358525	0	0	0	0	0.062	0	0.650	0.285	0.744
TEK	APLNR	9606.ENSP00000369375	9606.ENSP00000475344	0	0	0	0	0.198	0	0	0.391	0.491
TEK	TNF	9606.ENSP00000369375	9606.ENSP00000398698	0	0	0	0	0.056	0	0	0.546	0.553
TEX14	PMF1-BGLAP	9606.ENSP00000240361	9606.ENSP00000458021	0	0	0	0	0	0	0	0.430	0.430
TEX14	SEPTIN12	9606.ENSP00000240361	9606.ENSP00000268231	0	0.015	0	0	0.055	0.408	0	0.115	0.462
TIMP1	HDAC7	9606.ENSP00000218388	9606.ENSP00000080059	0	0	0	0	0.067	0	0	0.478	0.492
TIMP1	LBP	9606.ENSP00000218388	9606.ENSP00000217407	0	0	0	0	0.042	0	0.400	0.175	0.484
TIMP1	CCR2	9606.ENSP00000218388	9606.ENSP00000292301	0	0	0	0	0.042	0	0	0.404	0.405
TIMP1	ASPSCR1	9606.ENSP00000218388	9606.ENSP00000306625	0	0	0	0	0	0	0	0.425	0.424
TIMP1	NGF	9606.ENSP00000218388	9606.ENSP00000358525	0	0	0	0	0	0	0	0.425	0.425
TIMP1	FGF23	9606.ENSP00000218388	9606.ENSP00000237837	0	0	0	0	0.067	0	0	0.445	0.460
TIMP1	IL1R2	9606.ENSP00000218388	9606.ENSP00000330959	0	0	0	0	0.069	0.045	0	0.447	0.465
TIMP1	COL18A1	9606.ENSP00000218388	9606.ENSP00000352798	0	0	0	0	0.067	0	0	0.529	0.541
TIMP1	DPP4	9606.ENSP00000218388	9606.ENSP00000353731	0	0	0	0	0.057	0	0	0.598	0.605
TIMP1	ERV3-1	9606.ENSP00000218388	9606.ENSP00000391594	0	0	0	0	0.053	0	0	0.669	0.673
TIMP1	TNF	9606.ENSP00000218388	9606.ENSP00000398698	0	0	0	0	0.044	0	0	0.726	0.727
TIMP1	LGALS3	9606.ENSP00000218388	9606.ENSP00000254301	0	0	0	0	0.197	0	0	0.693	0.743
TJP1	CSK	9606.ENSP00000348416	9606.ENSP00000220003	0	0	0	0	0.042	0.165	0	0.364	0.447
TJP1	WNK4	9606.ENSP00000348416	9606.ENSP00000246914	0	0	0	0	0.074	0	0	0.426	0.445
TJP1	TEK	9606.ENSP00000348416	9606.ENSP00000369375	0	0	0	0	0.085	0	0	0.436	0.462
TJP1	AIF1	9606.ENSP00000348416	9606.ENSP00000365227	0	0	0	0	0	0	0	0.479	0.479
TJP1	DPP4	9606.ENSP00000348416	9606.ENSP00000353731	0	0	0	0	0	0	0	0.512	0.512
TJP1	TNF	9606.ENSP00000348416	9606.ENSP00000398698	0	0	0	0	0	0	0	0.702	0.702
TJP1	CDC42	9606.ENSP00000348416	9606.ENSP00000497733	0	0	0	0	0.042	0.165	0	0.813	0.837
TJP1	SHROOM2	9606.ENSP00000348416	9606.ENSP00000370299	0	0	0	0	0.107	0	0	0.859	0.868
TJP1	CD2AP	9606.ENSP00000348416	9606.ENSP00000352264	0	0	0	0	0.072	0	0	0.981	0.982
TMEM104	SVOPL	9606.ENSP00000334849	9606.ENSP00000405482	0	0	0	0	0	0	0	0.470	0.470
TMEM260	FAM149B1	9606.ENSP00000261556	9606.ENSP00000242505	0	0	0	0	0.067	0	0	0.450	0.465
TMEM260	CTC1	9606.ENSP00000261556	9606.ENSP00000498499	0	0	0	0	0.067	0	0	0.452	0.467
TMEM47	FAM47B	9606.ENSP00000275954	9606.ENSP00000328307	0	0	0	0	0	0	0	0.581	0.581
TMEM64	ATP2A2	9606.ENSP00000414786	9606.ENSP00000440045	0	0	0	0	0	0	0	0.698	0.698
TNF	CD74	9606.ENSP00000398698	9606.ENSP00000009530	0	0	0	0	0.165	0	0	0.480	0.547
TNF	TBX21	9606.ENSP00000398698	9606.ENSP00000177694	0	0	0	0	0.143	0	0	0.819	0.838
TNF	MAPK13	9606.ENSP00000398698	9606.ENSP00000211287	0	0	0	0	0.077	0	0	0.583	0.598
TNF	LBP	9606.ENSP00000398698	9606.ENSP00000217407	0	0	0	0	0	0	0	0.689	0.689
TNF	TIMP1	9606.ENSP00000398698	9606.ENSP00000218388	0	0	0	0	0.044	0	0	0.726	0.727
TNF	C5	9606.ENSP00000398698	9606.ENSP00000223642	0	0	0	0	0	0	0	0.417	0.417
TNF	TNFAIP1	9606.ENSP00000398698	9606.ENSP00000226225	0	0	0	0	0	0	0	0.434	0.434
TNF	FGF23	9606.ENSP00000398698	9606.ENSP00000237837	0	0	0	0	0	0	0	0.433	0.433
TNF	EGR1	9606.ENSP00000398698	9606.ENSP00000239938	0	0	0	0	0.127	0.058	0	0.577	0.621
TNF	EGR2	9606.ENSP00000398698	9606.ENSP00000242480	0	0	0	0	0.262	0.058	0	0.396	0.543
TNF	IL17C	9606.ENSP00000398698	9606.ENSP00000244241	0	0	0	0	0.060	0	0	0.677	0.683
TNF	HCST	9606.ENSP00000398698	9606.ENSP00000246551	0	0	0	0	0.156	0	0	0.321	0.402
TNF	ACKR4	9606.ENSP00000398698	9606.ENSP00000249887	0	0	0	0	0.050	0	0	0.418	0.423
TNF	LGALS3	9606.ENSP00000398698	9606.ENSP00000254301	0	0	0	0	0.086	0	0	0.608	0.626
TNF	KRAS	9606.ENSP00000398698	9606.ENSP00000256078	0	0	0	0	0.067	0	0	0.710	0.717
TNF	IL36RN	9606.ENSP00000398698	9606.ENSP00000259212	0	0	0	0	0.091	0	0	0.539	0.563
TNF	SPPL2A	9606.ENSP00000398698	9606.ENSP00000261854	0	0	0	0	0.042	0	0.750	0.247	0.803
TNF	IL37	9606.ENSP00000398698	9606.ENSP00000263326	0	0	0	0	0.074	0	0	0.582	0.596
TNF	CD81	9606.ENSP00000398698	9606.ENSP00000263645	0	0	0	0	0.086	0	0	0.506	0.529
