#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
ABHD12B	ABHD18	9606.ENSP00000336693	9606.ENSP00000496010	0	0	0	0	0	0	0	0.465	0.465
NRP1	BSG	9606.ENSP00000265371	9606.ENSP00000333769	0	0	0	0	0.047	0.080	0	0.703	0.716
NRP1	PLXNA3	9606.ENSP00000265371	9606.ENSP00000358696	0	0	0	0	0.048	0.272	0.900	0.996	0.999
NUB1	KLHL3	9606.ENSP00000454264	9606.ENSP00000312397	0	0	0	0	0	0.441	0	0	0.441
NYNRIN	ZCCHC18	9606.ENSP00000371994	9606.ENSP00000482195	0	0	0	0	0	0	0	0.420	0.420
NYNRIN	SDR39U1	9606.ENSP00000371994	9606.ENSP00000382327	0	0	0	0	0	0	0	0.588	0.588
ODAM	EDAR	9606.ENSP00000379401	9606.ENSP00000258443	0	0	0	0	0.047	0	0	0.460	0.464
OLA1	TACO1	9606.ENSP00000284719	9606.ENSP00000258975	0.054	0	0	0	0.377	0	0	0.351	0.584
OLFML3	CSF1R	9606.ENSP00000322273	9606.ENSP00000286301	0	0	0	0	0.059	0	0	0.480	0.489
OLIG2	FGF20	9606.ENSP00000331040	9606.ENSP00000180166	0	0	0	0	0.083	0.045	0	0.373	0.404
OLIG2	GALC	9606.ENSP00000331040	9606.ENSP00000261304	0	0	0	0	0	0	0	0.650	0.650
OLIG2	SIGLEC8	9606.ENSP00000331040	9606.ENSP00000321077	0	0	0	0	0.333	0	0	0.183	0.432
OLIG2	GDPD2	9606.ENSP00000331040	9606.ENSP00000414019	0	0	0	0	0.048	0	0	0.423	0.427
OLIG2	MYT1L	9606.ENSP00000331040	9606.ENSP00000497479	0	0	0	0	0.116	0	0	0.455	0.498
OSM	FGF20	9606.ENSP00000215781	9606.ENSP00000180166	0	0	0	0	0	0	0	0.418	0.418
OSM	KITLG	9606.ENSP00000215781	9606.ENSP00000495951	0	0	0	0	0	0	0	0.411	0.410
OSM	MMP13	9606.ENSP00000215781	9606.ENSP00000260302	0	0	0	0	0.049	0	0	0.441	0.446
OSM	CCL4	9606.ENSP00000215781	9606.ENSP00000482259	0	0	0	0	0.279	0	0	0.348	0.509
OSM	IL4	9606.ENSP00000215781	9606.ENSP00000231449	0	0	0	0	0.060	0	0	0.506	0.515
OSM	C5orf22	9606.ENSP00000215781	9606.ENSP00000326879	0	0	0	0	0	0.544	0	0	0.544
OSM	CLCF1	9606.ENSP00000215781	9606.ENSP00000309338	0	0	0	0	0.059	0	0	0.594	0.602
OSM	S100A12	9606.ENSP00000215781	9606.ENSP00000357726	0	0	0	0	0.219	0	0	0.549	0.632
OSM	TIMP1	9606.ENSP00000215781	9606.ENSP00000218388	0	0	0	0	0.054	0	0.400	0.418	0.640
OSM	IFNAR1	9606.ENSP00000215781	9606.ENSP00000270139	0	0	0	0	0.044	0	0.650	0.152	0.691
OSM	IL22RA1	9606.ENSP00000215781	9606.ENSP00000270800	0	0	0	0	0	0	0.650	0.176	0.699
OSM	IL10RB	9606.ENSP00000215781	9606.ENSP00000290200	0	0	0	0	0.049	0	0.650	0.199	0.710
OSM	IL10RA	9606.ENSP00000215781	9606.ENSP00000227752	0	0	0	0	0.203	0	0.650	0.221	0.763
OSM	CRLF2	9606.ENSP00000215781	9606.ENSP00000370978	0	0	0	0	0.062	0	0.650	0.340	0.764
OSM	LEPR	9606.ENSP00000215781	9606.ENSP00000330393	0	0	0	0	0	0	0.650	0.484	0.811
OSM	IL6ST	9606.ENSP00000215781	9606.ENSP00000370698	0	0	0	0	0	0.778	0.900	0.945	0.998
OSM	OSMR	9606.ENSP00000215781	9606.ENSP00000274276	0	0	0	0	0	0.295	0.900	0.998	0.999
OSMR	OSM	9606.ENSP00000274276	9606.ENSP00000215781	0	0	0	0	0	0.295	0.900	0.998	0.999
OSMR	IL4	9606.ENSP00000274276	9606.ENSP00000231449	0	0	0	0	0	0	0.650	0.290	0.740
OSMR	EPO	9606.ENSP00000274276	9606.ENSP00000252723	0	0	0	0	0	0	0.650	0.093	0.668
OSMR	CLCF1	9606.ENSP00000274276	9606.ENSP00000309338	0	0	0	0	0.067	0	0	0.483	0.497
OSMR	IL6ST	9606.ENSP00000274276	9606.ENSP00000370698	0	0	0	0.570	0.081	0.510	0.800	0.761	0.975
PADI4	CCRL2	9606.ENSP00000364597	9606.ENSP00000349967	0	0	0	0	0.050	0	0	0.480	0.484
PADI4	PRMT1	9606.ENSP00000364597	9606.ENSP00000406162	0	0	0	0	0	0	0	0.578	0.578
PALMD	TDRD7	9606.ENSP00000263174	9606.ENSP00000347444	0	0	0	0	0	0	0	0.406	0.406
PALMD	TBX15	9606.ENSP00000263174	9606.ENSP00000358437	0	0	0	0	0.062	0	0	0.398	0.411
PARP1	EFS	9606.ENSP00000355759	9606.ENSP00000216733	0	0	0	0	0	0	0	0.419	0.418
PARP1	CDKN1B	9606.ENSP00000355759	9606.ENSP00000228872	0	0	0	0	0.042	0	0	0.518	0.518
PARP1	FLT3	9606.ENSP00000355759	9606.ENSP00000241453	0	0	0	0	0	0	0	0.400	0.400
PARP1	PARP16	9606.ENSP00000355759	9606.ENSP00000261888	0	0	0	0	0	0	0	0.587	0.587
PARP1	MTUS1	9606.ENSP00000355759	9606.ENSP00000262102	0	0	0	0	0	0	0	0.419	0.418
PARP1	FANCD2	9606.ENSP00000355759	9606.ENSP00000287647	0	0	0	0	0.067	0.225	0	0.603	0.688
PARP1	HOXB13	9606.ENSP00000355759	9606.ENSP00000290295	0	0	0	0	0.042	0	0	0.417	0.417
PARP1	BAX	9606.ENSP00000355759	9606.ENSP00000293288	0	0	0	0	0.042	0	0	0.559	0.560
PARP1	CENPS	9606.ENSP00000355759	9606.ENSP00000308583	0	0	0	0	0.060	0	0	0.445	0.456
PARP1	HLTF	9606.ENSP00000355759	9606.ENSP00000308944	0	0	0	0	0.099	0.204	0	0.397	0.530
PARP1	STK11	9606.ENSP00000355759	9606.ENSP00000324856	0	0	0	0	0	0	0	0.496	0.496
PARP1	RAD52	9606.ENSP00000355759	9606.ENSP00000351284	0	0	0	0	0	0	0.400	0.531	0.706
PARP1	PARP9	9606.ENSP00000355759	9606.ENSP00000353512	0	0	0	0	0.092	0.469	0	0.776	0.882
PARP1	PRMT1	9606.ENSP00000355759	9606.ENSP00000406162	0	0	0	0	0.101	0.292	0	0.222	0.461
PARP1	BIVM-ERCC5	9606.ENSP00000355759	9606.ENSP00000491742	0	0	0	0	0	0	0	0.564	0.564
PARP1	HIF1A	9606.ENSP00000355759	9606.ENSP00000437955	0	0	0	0	0.057	0.292	0	0.596	0.707
PARP1	ABL1	9606.ENSP00000355759	9606.ENSP00000361423	0	0	0	0	0.047	0.292	0	0.713	0.789
PARP16	RAI14	9606.ENSP00000261888	9606.ENSP00000427123	0	0	0	0	0	0.418	0	0	0.418
PARP16	PARP1	9606.ENSP00000261888	9606.ENSP00000355759	0	0	0	0	0	0	0	0.587	0.587
PARP16	PARP9	9606.ENSP00000261888	9606.ENSP00000353512	0	0	0	0	0	0	0	0.674	0.674
PARP9	SP110	9606.ENSP00000353512	9606.ENSP00000258381	0	0	0	0	0.773	0	0	0.052	0.775
PARP9	RTP4	9606.ENSP00000353512	9606.ENSP00000259030	0	0	0	0	0.622	0	0	0.505	0.805
PARP9	PARP16	9606.ENSP00000353512	9606.ENSP00000261888	0	0	0	0	0	0	0	0.674	0.674
PARP9	NLRC5	9606.ENSP00000353512	9606.ENSP00000262510	0	0	0	0	0.357	0	0	0.322	0.546
PARP9	IFNAR1	9606.ENSP00000353512	9606.ENSP00000270139	0	0	0	0	0.054	0	0	0.478	0.485
PARP9	TDRD7	9606.ENSP00000353512	9606.ENSP00000347444	0.052	0	0	0	0.433	0	0	0.161	0.510
PARP9	PARP1	9606.ENSP00000353512	9606.ENSP00000355759	0	0	0	0	0.092	0.469	0	0.776	0.882
PDCD10	MAP3K8	9606.ENSP00000376506	9606.ENSP00000263056	0	0	0	0	0.042	0.379	0	0.272	0.529
PET117	TACO1	9606.ENSP00000397881	9606.ENSP00000258975	0	0	0	0	0.135	0	0	0.391	0.451
PET117	TMEM186	9606.ENSP00000397881	9606.ENSP00000331640	0	0	0	0	0.082	0	0	0.379	0.405
PET117	COX16	9606.ENSP00000397881	9606.ENSP00000374562	0	0	0	0	0.049	0	0	0.578	0.581
PEX16	DNM1L	9606.ENSP00000241041	9606.ENSP00000449089	0	0	0	0	0.042	0	0	0.402	0.403
PKN1	BCR	9606.ENSP00000343325	9606.ENSP00000303507	0	0	0	0	0.070	0.055	0.400	0.101	0.462
PKN1	PKN2	9606.ENSP00000343325	9606.ENSP00000359552	0	0	0.059	0.961	0.044	0.224	0.900	0.075	0.923
PKN2	BCR	9606.ENSP00000359552	9606.ENSP00000303507	0	0	0	0	0.042	0.055	0.400	0.101	0.446
PKN2	PKN1	9606.ENSP00000359552	9606.ENSP00000343325	0	0	0.059	0.961	0.044	0.224	0.900	0.075	0.923
PLXNA3	NRP1	9606.ENSP00000358696	9606.ENSP00000265371	0	0	0	0	0.048	0.272	0.900	0.996	0.999
PLXNA3	RAC3	9606.ENSP00000358696	9606.ENSP00000304283	0	0	0	0	0.081	0.272	0.900	0.066	0.929
PLXNA3	HLA-E	9606.ENSP00000358696	9606.ENSP00000365817	0	0	0	0	0	0.421	0	0	0.420
PNLDC1	MOV10L1	9606.ENSP00000376007	9606.ENSP00000262794	0	0	0	0	0	0	0	0.553	0.553
PNLDC1	TDRD7	9606.ENSP00000376007	9606.ENSP00000347444	0	0	0	0	0	0	0	0.405	0.405
POMGNT1	CXorf66	9606.ENSP00000361060	9606.ENSP00000359571	0	0	0	0	0	0.475	0	0.047	0.478
POMGNT1	GALNT12	9606.ENSP00000361060	9606.ENSP00000364150	0	0	0	0	0	0	0	0.401	0.401
POMGNT1	CRPPA	9606.ENSP00000361060	9606.ENSP00000385478	0	0	0	0	0	0	0	0.695	0.695
PRDM1	CD22	9606.ENSP00000358092	9606.ENSP00000085219	0	0	0	0	0.042	0	0	0.544	0.544
PRDM1	TBX21	9606.ENSP00000358092	9606.ENSP00000177694	0	0	0	0	0.112	0.097	0	0.776	0.805
PRDM1	LAG3	9606.ENSP00000358092	9606.ENSP00000203629	0	0	0	0	0.100	0	0	0.574	0.601
PRDM1	CD79A	9606.ENSP00000358092	9606.ENSP00000221972	0	0	0	0	0.067	0	0	0.619	0.629
PRDM1	IL10RA	9606.ENSP00000358092	9606.ENSP00000227752	0	0	0	0	0.178	0	0	0.369	0.459
PRDM1	CD69	9606.ENSP00000358092	9606.ENSP00000228434	0	0	0	0	0.146	0	0	0.571	0.617
PRDM1	IL4	9606.ENSP00000358092	9606.ENSP00000231449	0	0	0	0	0	0	0	0.546	0.546
PRDM1	KLRG1	9606.ENSP00000358092	9606.ENSP00000266551	0	0	0	0	0.049	0	0	0.622	0.625
PRDM1	CD86	9606.ENSP00000358092	9606.ENSP00000332049	0	0	0	0	0.141	0	0	0.444	0.502
PRDM1	BTLA	9606.ENSP00000358092	9606.ENSP00000333919	0	0	0	0	0.110	0	0	0.416	0.458
PRDM1	NANOS3	9606.ENSP00000358092	9606.ENSP00000341992	0	0	0	0	0	0	0	0.650	0.650
PRDM1	LIN28B	9606.ENSP00000358092	9606.ENSP00000344401	0	0	0	0	0	0	0	0.573	0.573
PRDM1	CCRL2	9606.ENSP00000358092	9606.ENSP00000349967	0	0	0	0	0.118	0.042	0	0.556	0.592
PRDM1	BCL7A	9606.ENSP00000358092	9606.ENSP00000445868	0	0	0	0	0	0	0	0.492	0.491
PRDM1	ZNF683	9606.ENSP00000358092	9606.ENSP00000388792	0	0	0	0.749	0.056	0	0	0.512	0.519
PRDM1	HIF1A	9606.ENSP00000358092	9606.ENSP00000437955	0	0	0	0	0.084	0	0	0.581	0.600
PRKAB1	STK11	9606.ENSP00000441369	9606.ENSP00000324856	0	0	0	0	0.067	0.314	0.900	0.657	0.975
PRKY	BPY2C	9606.ENSP00000498737	9606.ENSP00000371724	0	0	0	0	0	0	0	0.477	0.477
PRKY	RPS4Y2	9606.ENSP00000498737	9606.ENSP00000486252	0	0	0	0	0.769	0	0	0.585	0.900
PRMT1	GAR1	9606.ENSP00000406162	9606.ENSP00000226796	0	0	0	0	0.324	0.452	0	0.134	0.651
PRMT1	ITGA2B	9606.ENSP00000406162	9606.ENSP00000262407	0	0	0	0	0	0	0.500	0.112	0.537
PRMT1	IFNAR1	9606.ENSP00000406162	9606.ENSP00000270139	0	0	0	0	0.060	0.292	0	0.318	0.506
PRMT1	GFI1	9606.ENSP00000406162	9606.ENSP00000294702	0	0	0	0	0	0.310	0	0.169	0.402
PRMT1	NFATC2IP	9606.ENSP00000406162	9606.ENSP00000324792	0	0	0	0	0.061	0.092	0	0.766	0.783
PRMT1	NRIP1	9606.ENSP00000406162	9606.ENSP00000327213	0	0	0	0	0	0.292	0	0.323	0.500
PRMT1	PARP1	9606.ENSP00000406162	9606.ENSP00000355759	0	0	0	0	0.101	0.292	0	0.222	0.461
PRMT1	PADI4	9606.ENSP00000406162	9606.ENSP00000364597	0	0	0	0	0	0	0	0.578	0.578
PRMT1	GATA1	9606.ENSP00000406162	9606.ENSP00000365858	0	0	0	0	0.045	0.078	0.500	0.505	0.753
PRMT1	SMYD3	9606.ENSP00000406162	9606.ENSP00000419184	0	0	0	0	0.061	0.049	0	0.476	0.492
PRRX1	ETV6	9606.ENSP00000239461	9606.ENSP00000379658	0	0	0	0	0	0	0	0.430	0.430
PRRX1	TBX15	9606.ENSP00000239461	9606.ENSP00000358437	0	0	0	0	0.180	0.126	0	0.311	0.463
PRRX1	SYNPO2L	9606.ENSP00000239461	9606.ENSP00000378289	0	0	0	0	0.042	0.045	0	0.512	0.514
PRRX1	HOXB13	9606.ENSP00000239461	9606.ENSP00000290295	0	0	0	0	0	0.063	0	0.654	0.662
PSRC1	APOB	9606.ENSP00000358925	9606.ENSP00000233242	0	0	0	0	0.081	0	0	0.479	0.500
PSRC1	CDC20	9606.ENSP00000358925	9606.ENSP00000361540	0	0	0	0	0.294	0	0	0.257	0.453
PSRC1	GAS2L3	9606.ENSP00000358925	9606.ENSP00000448955	0	0	0	0	0.075	0	0	0.523	0.540
PSRC1	SORCS2	9606.ENSP00000358925	9606.ENSP00000422185	0	0	0	0	0	0	0	0.670	0.670
PTCRA	GP9	9606.ENSP00000477815	9606.ENSP00000303942	0	0	0	0	0.633	0	0	0.078	0.647
PTPRS	TYROBP	9606.ENSP00000467537	9606.ENSP00000262629	0	0	0	0	0.059	0	0	0.390	0.401
PTPRS	DSCAML1	9606.ENSP00000467537	9606.ENSP00000315465	0	0	0	0.557	0	0.089	0	0.412	0.441
PTPRS	RTN4	9606.ENSP00000467537	9606.ENSP00000337838	0	0	0	0	0	0.057	0	0.707	0.712
PTPRS	GIPC3	9606.ENSP00000467537	9606.ENSP00000493901	0	0	0	0	0.072	0	0	0.543	0.558
RAC3	BCR	9606.ENSP00000304283	9606.ENSP00000303507	0	0	0	0	0.080	0.136	0.400	0.114	0.521
RAC3	ABL1	9606.ENSP00000304283	9606.ENSP00000361423	0	0	0	0	0.116	0.110	0.900	0.093	0.919
RAC3	PLXNA3	9606.ENSP00000304283	9606.ENSP00000358696	0	0	0	0	0.081	0.272	0.900	0.066	0.929
RAD51AP1	MMS22L	9606.ENSP00000228843	9606.ENSP00000275053	0	0	0	0	0.234	0	0	0.286	0.429
RAD51AP1	FANCD2	9606.ENSP00000228843	9606.ENSP00000287647	0	0	0	0	0.210	0	0	0.369	0.480
RAD51AP1	RAD52	9606.ENSP00000228843	9606.ENSP00000351284	0	0	0	0	0.047	0	0	0.488	0.491
RAD51AP1	CDC20	9606.ENSP00000228843	9606.ENSP00000361540	0	0	0	0	0.484	0	0	0.511	0.737
RAD51AP1	RMI1	9606.ENSP00000228843	9606.ENSP00000317039	0	0	0	0	0.297	0	0.500	0.337	0.746
RAD52	RAD51AP1	9606.ENSP00000351284	9606.ENSP00000228843	0	0	0	0	0.047	0	0	0.488	0.491
RAD52	CHTF18	9606.ENSP00000351284	9606.ENSP00000262315	0	0	0	0	0.050	0.300	0	0.665	0.757
RAD52	FANCD2	9606.ENSP00000351284	9606.ENSP00000287647	0	0	0	0	0.049	0	0	0.671	0.674
RAD52	HLTF	9606.ENSP00000351284	9606.ENSP00000308944	0	0	0	0	0	0.410	0	0.647	0.782
RAD52	RMI1	9606.ENSP00000351284	9606.ENSP00000317039	0	0	0	0	0	0.166	0.500	0.850	0.932
RAD52	NFATC2IP	9606.ENSP00000351284	9606.ENSP00000324792	0	0	0	0	0.056	0.308	0	0.372	0.554
RAD52	BIVM-ERCC5	9606.ENSP00000351284	9606.ENSP00000491742	0	0	0	0	0.087	0.256	0	0.560	0.675
RAD52	PARP1	9606.ENSP00000351284	9606.ENSP00000355759	0	0	0	0	0	0	0.400	0.531	0.706
RAD52	ABL1	9606.ENSP00000351284	9606.ENSP00000361423	0	0	0	0	0.042	0.050	0.750	0.311	0.822
RAET1E	CD69	9606.ENSP00000349709	9606.ENSP00000228434	0	0	0	0	0	0.103	0	0.456	0.492
RAET1E	TNFSF9	9606.ENSP00000349709	9606.ENSP00000245817	0	0	0	0	0.044	0.237	0	0.255	0.409
RAET1E	HCST	9606.ENSP00000349709	9606.ENSP00000246551	0	0	0	0	0	0	0.500	0.714	0.850
RAET1E	NECTIN2	9606.ENSP00000349709	9606.ENSP00000252483	0	0	0	0	0	0	0	0.521	0.521
RAET1E	TYROBP	9606.ENSP00000349709	9606.ENSP00000262629	0	0	0	0	0.051	0	0	0.562	0.566
RAET1E	KLRG1	9606.ENSP00000349709	9606.ENSP00000266551	0	0	0	0	0	0.103	0	0.395	0.434
RAET1E	HLA-E	9606.ENSP00000349709	9606.ENSP00000365817	0	0	0	0	0.059	0	0	0.419	0.429
RAI14	PARP16	9606.ENSP00000427123	9606.ENSP00000261888	0	0	0	0	0	0.418	0	0	0.418
RAI14	RPGRIP1L	9606.ENSP00000427123	9606.ENSP00000493946	0	0	0	0	0.044	0.450	0	0.100	0.486
RBCK1	RNF5	9606.ENSP00000348632	9606.ENSP00000364235	0	0	0	0	0.055	0	0	0.428	0.436
RBP1	APOB	9606.ENSP00000232219	9606.ENSP00000233242	0	0	0	0	0.063	0	0.500	0.133	0.558
RECK	TIMP1	9606.ENSP00000367202	9606.ENSP00000218388	0	0	0	0	0.067	0	0	0.524	0.537
RFX3	FOXJ1	9606.ENSP00000371434	9606.ENSP00000323880	0	0	0	0	0.042	0.780	0	0.670	0.924
RFX3	RFX7	9606.ENSP00000371434	9606.ENSP00000501317	0	0	0	0.558	0.074	0	0	0.450	0.469
RFX7	RFX3	9606.ENSP00000501317	9606.ENSP00000371434	0	0	0	0.558	0.074	0	0	0.450	0.469
RGCC	HIF1A	9606.ENSP00000368664	9606.ENSP00000437955	0	0	0	0	0.042	0	0	0.632	0.632
RIT2	NGF	9606.ENSP00000321805	9606.ENSP00000358525	0	0	0	0	0	0	0.500	0.082	0.521
RMI1	RAD51AP1	9606.ENSP00000317039	9606.ENSP00000228843	0	0	0	0	0.297	0	0.500	0.337	0.746
RMI1	FANCD2	9606.ENSP00000317039	9606.ENSP00000287647	0	0	0	0	0.073	0	0	0.716	0.726
RMI1	CENPS	9606.ENSP00000317039	9606.ENSP00000308583	0	0	0	0	0	0.994	0	0.365	0.996
RMI1	RAD52	9606.ENSP00000317039	9606.ENSP00000351284	0	0	0	0	0	0.166	0.500	0.850	0.932
RNF121	MARCHF6	9606.ENSP00000354571	9606.ENSP00000274140	0	0	0	0	0	0	0	0.424	0.424
RNF121	RNF5	9606.ENSP00000354571	9606.ENSP00000364235	0	0.436	0	0	0	0	0	0.444	0.673
RNF183	TRIM31	9606.ENSP00000419454	9606.ENSP00000365924	0	0	0	0	0.058	0	0	0.507	0.515
RNF26	RNF5	9606.ENSP00000312439	9606.ENSP00000364235	0	0	0	0	0.072	0	0	0.707	0.717
RNF5	MARCHF6	9606.ENSP00000364235	9606.ENSP00000274140	0	0	0	0	0	0	0	0.812	0.812
RNF5	RNF26	9606.ENSP00000364235	9606.ENSP00000312439	0	0	0	0	0.072	0	0	0.707	0.717
RNF5	RBCK1	9606.ENSP00000364235	9606.ENSP00000348632	0	0	0	0	0.055	0	0	0.428	0.436
RNF5	RNF121	9606.ENSP00000364235	9606.ENSP00000354571	0	0.436	0	0	0	0	0	0.444	0.673
RNF5	TRIM31	9606.ENSP00000364235	9606.ENSP00000365924	0	0	0	0	0	0	0	0.479	0.479
RNF5	HIF1A	9606.ENSP00000364235	9606.ENSP00000437955	0	0	0	0	0	0.292	0	0.341	0.513
RNF5	TMEM129	9606.ENSP00000364235	9606.ENSP00000372394	0	0	0	0	0	0	0	0.579	0.579
ROGDI	CNNM4	9606.ENSP00000322832	9606.ENSP00000366275	0	0	0	0	0.075	0	0	0.480	0.498
RPGRIP1L	CDH23	9606.ENSP00000493946	9606.ENSP00000224721	0	0	0	0	0	0.047	0	0.422	0.426
RPGRIP1L	NEK9	9606.ENSP00000493946	9606.ENSP00000238616	0	0	0	0	0.054	0.062	0	0.595	0.610
RPGRIP1L	NEK8	9606.ENSP00000493946	9606.ENSP00000268766	0	0	0	0	0.064	0	0	0.637	0.646
RPGRIP1L	SDCCAG8	9606.ENSP00000493946	9606.ENSP00000355499	0	0	0	0	0	0	0	0.722	0.722
RPGRIP1L	NEK11	9606.ENSP00000493946	9606.ENSP00000372857	0	0	0	0	0.099	0	0	0.378	0.416
RPGRIP1L	RAI14	9606.ENSP00000493946	9606.ENSP00000427123	0	0	0	0	0.044	0.450	0	0.100	0.486
RPS19BP1	NOL6	9606.ENSP00000333948	9606.ENSP00000297990	0	0	0	0	0.067	0.800	0	0	0.805
RPS4Y2	KCNA5	9606.ENSP00000486252	9606.ENSP00000252321	0	0	0	0	0.301	0.289	0	0.055	0.489
RPS4Y2	KCNS2	9606.ENSP00000486252	9606.ENSP00000287042	0	0	0	0	0.301	0.289	0	0.055	0.489
RPS4Y2	NOL6	9606.ENSP00000486252	9606.ENSP00000297990	0	0	0	0	0.066	0.767	0	0	0.773
RPS4Y2	MRPL24	9606.ENSP00000486252	9606.ENSP00000354525	0.091	0	0	0	0.595	0.507	0	0.115	0.817
RPS4Y2	CXorf66	9606.ENSP00000486252	9606.ENSP00000359571	0	0	0	0	0.627	0.565	0	0.135	0.847
RPS4Y2	BPY2C	9606.ENSP00000486252	9606.ENSP00000371724	0	0	0	0	0	0	0	0.542	0.542
RPS4Y2	PRKY	9606.ENSP00000486252	9606.ENSP00000498737	0	0	0	0	0.769	0	0	0.585	0.900
RPUSD4	NOL6	9606.ENSP00000298317	9606.ENSP00000297990	0	0	0	0	0.200	0	0	0.507	0.589
RPUSD4	MRPL24	9606.ENSP00000298317	9606.ENSP00000354525	0.057	0	0	0	0.056	0.604	0	0.289	0.716
RRNAD1	CSKMT	9606.ENSP00000357199	9606.ENSP00000431287	0	0	0	0	0	0	0	0.489	0.489
RRP36	NOL6	9606.ENSP00000244496	9606.ENSP00000297990	0	0	0	0	0.118	0.095	0.800	0.442	0.899
RSPH10B2	FAM217A	9606.ENSP00000384766	9606.ENSP00000274673	0	0	0	0	0	0	0	0.543	0.543
RTN4	NGF	9606.ENSP00000337838	9606.ENSP00000358525	0	0	0	0	0	0	0	0.465	0.465
RTN4	PTPRS	9606.ENSP00000337838	9606.ENSP00000467537	0	0	0	0	0	0.057	0	0.707	0.712
RTP4	SP110	9606.ENSP00000259030	9606.ENSP00000258381	0	0	0	0	0.406	0	0	0.228	0.522
RTP4	NLRC5	9606.ENSP00000259030	9606.ENSP00000262510	0	0	0	0	0.240	0	0	0.261	0.414
RTP4	TDRD7	9606.ENSP00000259030	9606.ENSP00000347444	0	0	0	0	0.347	0	0	0.142	0.416
RTP4	PARP9	9606.ENSP00000259030	9606.ENSP00000353512	0	0	0	0	0.622	0	0	0.505	0.805
S100A12	OSM	9606.ENSP00000357726	9606.ENSP00000215781	0	0	0	0	0.219	0	0	0.549	0.632
S100A12	IL1RN	9606.ENSP00000357726	9606.ENSP00000259206	0	0	0	0	0.375	0	0	0.375	0.593
S100A12	TYROBP	9606.ENSP00000357726	9606.ENSP00000262629	0	0	0	0	0.395	0	0	0.104	0.435
S100A12	IL18RAP	9606.ENSP00000357726	9606.ENSP00000264260	0	0	0	0	0.342	0	0	0.259	0.492
S100A12	IL1R2	9606.ENSP00000357726	9606.ENSP00000330959	0	0	0	0	0.254	0.093	0	0.370	0.536
S100A12	CCL4	9606.ENSP00000357726	9606.ENSP00000482259	0	0	0	0	0.145	0	0	0.352	0.422
SAA2-SAA4	APOB	9606.ENSP00000485552	9606.ENSP00000233242	0	0	0	0	0.055	0	0.540	0.267	0.654
SAA2-SAA4	CCL19	9606.ENSP00000485552	9606.ENSP00000308815	0	0	0	0	0	0	0	0.417	0.416
SAA2-SAA4	CLU	9606.ENSP00000485552	9606.ENSP00000315130	0	0	0	0	0	0	0.540	0.202	0.617
SARAF	TMEM30A	9606.ENSP00000256255	9606.ENSP00000230461	0	0	0	0	0.093	0.234	0	0.209	0.403
SCIMP	ZNF232	9606.ENSP00000461269	9606.ENSP00000250076	0	0.005	0	0	0	0	0	0.480	0.480
SCN2A	KCNA5	9606.ENSP00000490107	9606.ENSP00000252321	0	0	0	0	0.084	0.094	0	0.411	0.469
SCN2A	TRPM4	9606.ENSP00000490107	9606.ENSP00000252826	0	0	0	0	0	0	0.720	0.418	0.830
SCN2A	CALHM1	9606.ENSP00000490107	9606.ENSP00000329926	0	0	0	0	0.055	0	0.900	0.155	0.913
SDCCAG8	NEK9	9606.ENSP00000355499	9606.ENSP00000238616	0	0	0	0	0.069	0.047	0	0.493	0.511
SDCCAG8	NEK8	9606.ENSP00000355499	9606.ENSP00000268766	0	0	0	0	0	0	0	0.541	0.541
SDCCAG8	RPGRIP1L	9606.ENSP00000355499	9606.ENSP00000493946	0	0	0	0	0	0	0	0.722	0.722
SDR39U1	NYNRIN	9606.ENSP00000382327	9606.ENSP00000371994	0	0	0	0	0	0	0	0.588	0.588
SEPTIN6	BCR	9606.ENSP00000341524	9606.ENSP00000303507	0	0	0	0	0.049	0	0	0.423	0.427
SETD6	SMYD3	9606.ENSP00000219315	9606.ENSP00000419184	0	0	0	0	0.059	0	0	0.482	0.492
SFRP2	BMP3	9606.ENSP00000274063	9606.ENSP00000282701	0	0	0	0	0.089	0	0	0.518	0.542
SFRP2	MKLN1	9606.ENSP00000274063	9606.ENSP00000323527	0	0	0	0	0	0.712	0	0	0.712
SGK2	SGK3	9606.ENSP00000340608	9606.ENSP00000379842	0	0	0.061	0.958	0	0.329	0.900	0.080	0.934
SGK3	SGK2	9606.ENSP00000379842	9606.ENSP00000340608	0	0	0.061	0.958	0	0.329	0.900	0.080	0.934
SH2D1B	TYROBP	9606.ENSP00000356906	9606.ENSP00000262629	0	0	0	0	0.138	0.071	0	0.462	0.532
SH2D1B	CD84	9606.ENSP00000356906	9606.ENSP00000312367	0	0	0	0	0.134	0.628	0	0.936	0.977
SH3BGRL	TMEM150A	9606.ENSP00000362308	9606.ENSP00000387292	0	0	0	0	0	0	0	0.463	0.463
SHQ1	GAR1	9606.ENSP00000315182	9606.ENSP00000226796	0	0	0	0	0.130	0.950	0	0.897	0.995
SIGLEC8	IL4	9606.ENSP00000321077	9606.ENSP00000231449	0	0	0	0	0.102	0	0	0.375	0.415
SIGLEC8	CSF1R	9606.ENSP00000321077	9606.ENSP00000286301	0	0	0	0	0.088	0.045	0	0.435	0.465
SIGLEC8	OLIG2	9606.ENSP00000321077	9606.ENSP00000331040	0	0	0	0	0.333	0	0	0.183	0.432
